Time,Signal
0,2.177402851
0.003261626,2.377274266
0.006523252,2.190721042
0.009784878,2.469359391
0.013046504,2.291486101
0.01630813,2.298682875
0.019569756,2.330508178
0.022831382,2.309449054
0.026093008,2.633116773
0.029354634,2.512110251
0.03261626,2.607173236
0.035877886,2.083615848
0.039139513,2.190975302
0.042401139,2.598824281
0.045662765,2.4176392
0.048924391,2.734138258
0.052186017,2.00134769
0.055447643,2.658435222
0.058709269,2.171172861
0.061970895,2.356496155
0.065232521,2.010514013
0.068494147,2.559417981
0.071755773,2.699276926
0.075017399,2.459645938
0.078279025,2.494210744
0.081540651,2.383344925
0.084802277,2.7604379
0.088063903,2.55182044
0.091325529,2.659482179
0.094587155,2.431556538
0.097848781,2.30593643
0.101110407,2.680886786
0.104372033,2.56638397
0.107633659,2.515175282
0.110895286,2.541872589
0.114156912,2.251145725
0.117418538,2.144159182
0.120680164,2.047214877
0.12394179,2.387692726
0.127203416,2.477066384
0.130465042,2.456342104
0.133726668,2.616847275
0.136988294,2.428020357
0.14024992,2.036936053
0.143511546,2.009476828
0.146773172,2.00386048
0.150034798,2.287936303
0.153296424,2.822892721
0.15655805,2.814999541
0.159819676,2.417045016
0.163081302,2.723611253
0.166342928,2.016290109
0.169604554,2.429690953
0.17286618,2.820445769
0.176127806,2.429971285
0.179389432,2.616437271
0.182651059,2.304831776
0.185912685,2.472195298
0.189174311,2.304066335
0.192435937,2.189817984
0.195697563,2.056848679
0.198959189,2.037781866
0.202220815,2.020728568
0.205482441,2.057485646
0.208744067,2.785553545
0.212005693,2.419364609
0.215267319,2.800934853
0.218528945,2.30000454
0.221790571,2.320150801
0.225052197,2.285281163
0.228313823,2.149141022
0.231575449,2.720933813
0.234837075,2.239608113
0.238098701,2.089519258
0.241360327,2.314499294
0.244621953,2.175903133
0.247883579,2.263663456
0.251145205,2.75056121
0.254406832,2.735775884
0.257668458,2.11260244
0.260930084,2.690667221
0.26419171,2.46726195
0.267453336,2.389015657
0.270714962,2.491956281
0.273976588,2.192362888
0.277238214,2.480057317
0.28049984,2.786624681
0.283761466,2.169190409
0.287023092,2.809154838
