Time,Signal
0,2.166542359
0.003486398,2.525314965
0.006972795,2.244903176
0.010459193,2.03017219
0.01394559,2.027963615
0.017431988,2.379010198
0.020918385,2.277339871
0.024404783,2.063980334
0.02789118,2.51386068
0.031377578,2.35769736
0.034863975,2.386994447
0.038350373,2.142048341
0.04183677,2.501903297
0.045323168,2.45924405
0.048809565,2.503774624
0.052295963,2.550500556
0.05578236,2.126055273
0.059268758,2.48824455
0.062755155,2.322783123
0.066241553,2.280258897
0.06972795,2.471992605
0.073214348,2.228589814
0.076700745,2.202934462
0.080187143,2.15729387
0.083673541,2.404617433
0.087159938,2.456776407
0.090646336,2.048545212
0.094132733,2.062717906
0.097619131,2.261262786
0.101105528,2.098233507
0.104591926,2.042170703
0.108078323,2.085763804
0.111564721,2.120174802
0.115051118,2.438463209
0.118537516,2.431461745
0.122023913,2.12520726
0.125510311,2.213698089
0.128996708,2.244256257
0.132483106,2.550538771
0.135969503,2.291146067
0.139455901,2.550609976
0.142942298,2.462745881
0.146428696,2.26627617
0.149915093,2.419692176
0.153401491,2.090557144
0.156887888,2.160982088
0.160374286,2.529779186
0.163860684,2.109110097
0.167347081,2.473254458
0.170833479,2.534113501
0.174319876,2.382626529
0.177806274,2.380869019
0.181292671,2.404404722
0.184779069,2.304492375
0.188265466,2.295742682
0.191751864,2.048157021
0.195238261,2.542942521
0.198724659,2.184530303
0.202211056,2.095460154
0.205697454,2.461791458
0.209183851,2.422573427
0.212670249,2.535984225
0.216156646,2.38406957
0.219643044,2.338901803
0.223129441,2.239634415
0.226615839,2.31554718
0.230102236,2.118589748
0.233588634,2.397362106
0.237075031,2.079392221
0.240561429,2.066950865
0.244047827,2.268375307
0.247534224,2.423713884
0.251020622,2.41377071
0.254507019,2.025590542
0.257993417,2.02480912
0.261479814,2.044897934
0.264966212,2.110826357
0.268452609,2.078466331
0.271939007,2.112323226
0.275425404,2.151610719
0.278911802,2.056696959
0.282398199,2.228628443
0.285884597,2.422975472
0.289370994,2.401059369
0.292857392,2.183902263
0.296343789,2.316846323
0.299830187,2.132025475
0.303316584,2.09679609
0.306802982,2.440870245
0.310289379,2.548356399
0.313775777,2.376075407
0.317262174,2.144484818
0.320748572,2.054252052
0.32423497,2.056287041
0.327721367,2.415366244
0.331207765,2.390261177
0.334694162,2.120570731
0.33818056,2.448212878
0.341666957,2.543668281
0.345153355,2.432831937
0.348639752,2.43450251
0.35212615,2.270067875
0.355612547,2.497426858
0.359098945,2.541566153
0.362585342,2.04480552
0.36607174,2.393743575
0.369558137,2.429251577
0.373044535,2.297227559
0.376530932,2.167429169
0.38001733,2.363890339
0.383503727,2.278903403
0.386990125,2.482624219
0.390476522,2.198667469
0.39396292,2.311669524
0.397449317,2.143679176
0.400935715,2.345790685
0.404422113,2.150819054
0.40790851,2.111177396
0.411394908,2.244924159
0.414881305,2.228541562
0.418367703,2.120067111
0.4218541,2.542918054
0.425340498,2.154407117
0.428826895,2.358052577
0.432313293,2.009722816
0.43579969,2.128714695
0.439286088,2.445998931
0.442772485,2.526909186
0.446258883,2.52384757
0.44974528,2.313719981
0.453231678,2.04329453
0.456718075,2.005430515
0.460204473,2.094430299
0.46369087,2.180231786
0.467177268,2.242068842
0.470663665,2.29650602
0.474150063,2.43930285
0.47763646,2.248977915
0.481122858,2.303658283
0.484609256,2.324144228
0.488095653,2.228484394
0.491582051,2.393277562
0.495068448,2.521856888
0.498554846,2.401318896
0.502041243,2.193889908
0.505527641,2.186849908
0.509014038,2.520878756
0.512500436,2.097389602
0.515986833,2.363157825
0.519473231,2.12892959
0.522959628,2.476644791
0.526446026,2.091629563
0.529932423,2.404767105
0.533418821,2.422590922
0.536905218,2.081788088
0.540391616,2.075220279
0.543878013,2.473900089
0.547364411,2.201210574
0.550850808,2.429876666
0.554337206,2.330898075
0.557823603,2.364079714
0.561310001,2.309463135
0.564796399,2.43011639
0.568282796,2.470635975
0.571769194,2.47222153
0.575255591,2.013773526
0.578741989,2.39942819
0.582228386,2.201805138
0.585714784,2.490653208
0.589201181,2.075549085
0.592687579,2.074944259
0.596173976,2.055755229
0.599660374,2.044280832
0.603146771,2.142296805
0.606633169,2.183840702
0.610119566,2.441238278
0.613605964,2.297365753
0.617092361,2.363005093
0.620578759,2.443438785
0.624065156,2.189697552
0.627551554,2.30023898
0.631037951,2.223424639
0.634524349,2.478019463
0.638010746,2.242771103
0.641497144,2.462064627
0.644983542,2.537779052
0.648469939,2.090082986
0.651956337,2.234684748
0.655442734,2.078803089
0.658929132,2.139269356
0.662415529,2.195283556
0.665901927,2.350249206
0.669388324,2.444613446
0.672874722,2.227559411
0.676361119,2.234008514
0.679847517,2.186748663
0.683333914,2.501330794
0.686820312,2.174998781
0.690306709,2.293942056
0.693793107,2.011207479
0.697279504,2.487886497
0.700765902,2.326994734
0.704252299,2.144238879
0.707738697,2.408085176
0.711225094,2.031853233
0.714711492,2.515398699
0.718197889,2.245962045
0.721684287,2.477284323
0.725170685,2.536511123
0.728657082,2.171057971
0.73214348,2.072958746
0.735629877,2.276607317
0.739116275,2.283711158
0.742602672,2.305856038
0.74608907,2.148312795
0.749575467,2.244590458
0.753061865,2.482930069
0.756548262,2.388150831
0.76003466,2.536098353
0.763521057,2.44162963
0.767007455,2.301148716
0.770493852,2.248318838
0.77398025,2.525998427
0.777466647,2.520521933
0.780953045,2.078751075
0.784439442,2.406790519
0.78792584,2.28593664
0.791412237,2.484723551
0.794898635,2.380603769
0.798385032,2.512565838
0.80187143,2.242820543
0.805357828,2.518044393
0.808844225,2.193232221
0.812330623,2.321445088
0.81581702,2.472630183
0.819303418,2.200831775
0.822789815,2.475120648
0.826276213,2.059996446
0.82976261,2.339391958
0.833249008,2.465760413
0.836735405,2.451302103
0.840221803,2.43895181
0.8437082,2.298870061
0.847194598,2.301588136
0.850680995,2.213444817
0.854167393,2.355336581
0.85765379,2.495994883
0.861140188,2.28344825
0.864626585,2.016949921
0.868112983,2.087120035
0.87159938,2.43228687
0.875085778,2.239852453
0.878572175,2.515247369
0.882058573,2.228967435
0.885544971,2.529869158
0.889031368,2.372762685
0.892517766,2.201352156
0.896004163,2.41134146
0.899490561,2.358636327
0.902976958,2.161494739
0.906463356,2.004553226
0.909949753,2.151083988
0.913436151,2.10095258
0.916922548,2.436190923
0.920408946,2.091185978
0.923895343,2.20037743
0.927381741,2.043485156
0.930868138,2.054829694
0.934354536,2.10361626
0.937840933,2.171977986
0.941327331,2.013674096
0.944813728,2.33907403
0.948300126,2.090529079
0.951786523,2.519990027
0.955272921,2.035176578
0.958759318,2.250647761
0.962245716,2.299944392
0.965732114,2.198672304
0.969218511,2.015615194
0.972704909,2.41228998
0.976191306,2.527354672
0.979677704,2.210897175
0.983164101,2.280228892
0.986650499,2.215252115
0.990136896,2.314576105
0.993623294,2.399094552
0.997109691,2.473199362
1.000596089,2.114664565
1.004082486,2.431269061
1.007568884,2.478060739
1.011055281,2.268588309
1.014541679,2.11109748
1.018028076,2.001076959
1.021514474,2.064437942
1.025000871,2.546284513
1.028487269,2.302616238
1.031973666,2.021890787
1.035460064,2.000176346
