Time,Signal
0,2.657441742
0.008802013,2.660270603
0.017604025,2.627214334
0.026406038,2.161475927
0.03520805,2.652757174
0.044010063,2.694846895
0.052812075,2.665184572
0.061614088,2.812719429
0.0704161,2.10799635
0.079218113,2.608074359
0.088020125,2.626134591
0.096822138,2.819717846
0.10562415,2.124340287
0.114426163,2.485683797
0.123228175,2.124100809
0.132030188,2.14622035
0.1408322,2.700115019
0.149634213,2.778740766
0.158436225,2.06218393
0.167238238,2.41249119
0.17604025,2.094789418
0.184842263,2.557162865
0.193644275,2.136680307
0.202446288,2.078631125
0.2112483,2.049631164
0.220050313,2.669756359
0.228852325,2.224777938
0.237654338,2.723623649
0.24645635,2.293968847
0.255258363,2.490979028
0.264060375,2.368087469
0.272862388,2.723507226
0.2816644,2.622809026
0.290466413,2.021360164
0.299268425,2.406558695
0.308070438,2.028169472
0.31687245,2.245716528
0.325674463,2.068278602
0.334476475,2.177566606
0.343278488,2.622748656
0.3520805,2.123749621
0.360882513,2.171440587
0.369684525,2.339430211
0.378486538,2.462419082
0.38728855,2.087524633
0.396090563,2.731440154
0.404892575,2.312136906
0.413694588,2.446628852
0.4224966,2.586582073
0.431298613,2.494951425
0.440100625,2.024921817
0.448902638,2.447874045
0.45770465,2.336253025
0.466506663,2.027571165
0.475308675,2.260088669
0.484110688,2.749463192
0.4929127,2.092545876
0.501714713,2.570854042
0.510516725,2.254785504
0.519318738,2.781865012
0.52812075,2.806360716
0.536922763,2.108052428
0.545724775,2.259498091
0.554526788,2.208784902
0.5633288,2.390248703
0.572130813,2.548228063
0.580932825,2.556302895
0.589734838,2.572048672
0.598536851,2.137066482
0.607338863,2.810610587
0.616140876,2.736828003
0.624942888,2.446337729
0.633744901,2.655455513
0.642546913,2.77886211
0.651348926,2.760948433
0.660150938,2.500579041
0.668952951,2.598226328
0.677754963,2.53573808
0.686556976,2.340241979
0.695358988,2.41380241
0.704161001,2.111485432
0.712963013,2.50529454
0.721765026,2.128702476
0.730567038,2.433291716
0.739369051,2.122843969
0.748171063,2.645218397
0.756973076,2.125847213
0.765775088,2.721888603
0.774577101,2.331919108
0.783379113,2.305778168
0.792181126,2.701947746
0.800983138,2.68337435
0.809785151,2.362607679
0.818587163,2.586728403
0.827389176,2.799251628
0.836191188,2.330904774
0.844993201,2.735213771
0.853795213,2.13984805
0.862597226,2.862174183
0.871399238,2.184346011
0.880201251,2.851715913
0.889003263,2.106549715
0.897805276,2.375211789
0.906607288,2.73007079
0.915409301,2.800829166
0.924211313,2.741067442
0.933013326,2.4265164
0.941815338,2.112626244
0.950617351,2.437493654
0.959419363,2.5023036
0.968221376,2.496486111
0.977023388,2.825640755
0.985825401,2.864689037
0.994627413,2.679344037
1.003429426,2.475312083
1.012231438,2.720528148
1.021033451,2.722944882
1.029835463,2.74245567
1.038637476,2.530143138
1.047439488,2.07177594
1.056241501,2.096111491
1.065043513,2.339135372
1.073845526,2.664047827
1.082647538,2.137838507
1.091449551,2.054899053
1.100251563,2.281771812
1.109053576,2.312234141
1.117855588,2.105209833
1.126657601,2.249799087
1.135459613,2.851251068
1.144261626,2.553729456
1.153063638,2.229812589
1.161865651,2.311802204
1.170667663,2.179336795
1.179469676,2.732728011
1.188271689,2.491930468
1.197073701,2.206980022
1.205875714,2.238089554
1.214677726,2.325269546
1.223479739,2.823565403
1.232281751,2.622752925
1.241083764,2.177973343
1.249885776,2.840446258
1.258687789,2.513554862
1.267489801,2.370192557
1.276291814,2.308897172
1.285093826,2.753343305
1.293895839,2.813741866
1.302697851,2.71368367
1.311499864,2.868555086
1.320301876,2.715689901
1.329103889,2.216358578
1.337905901,2.481288828
1.346707914,2.087461433
1.355509926,2.713049589
1.364311939,2.784281955
1.373113951,2.653159502
1.381915964,2.270581571
1.390717976,2.069128868
1.399519989,2.858127109
1.408322001,2.287891068
1.417124014,2.837495242
1.425926026,2.525041004
1.434728039,2.212235807
1.443530051,2.262534391
1.452332064,2.567665968
1.461134076,2.416580098
1.469936089,2.34374043
1.478738101,2.13030708
1.487540114,2.314941059
1.496342126,2.115316
1.505144139,2.754235289
1.513946151,2.409979646
1.522748164,2.208477278
1.531550176,2.184528129
1.540352189,2.733998296
1.549154201,2.107176612
1.557956214,2.254611832
1.566758226,2.756684562
1.575560239,2.43051081
1.584362251,2.283793588
1.593164264,2.143005471
1.601966276,2.14640355
1.610768289,2.575961125
1.619570301,2.449009217
1.628372314,2.191990058
1.637174326,2.755617755
1.645976339,2.62960201
1.654778351,2.270872335
1.663580364,2.88006652
1.672382376,2.511016532
1.681184389,2.287065579
1.689986401,2.141594042
1.698788414,2.07739631
1.707590426,2.729931676
1.716392439,2.272268684
1.725194451,2.219593062
1.733996464,2.706142036
1.742798476,2.895269381
1.751600489,2.355846572
1.760402501,2.211323281
1.769204514,2.204538342
1.778006527,2.854399545
1.786808539,2.351450538
1.795610552,2.240541095
1.804412564,2.778926466
1.813214577,2.525104357
1.822016589,2.690028705
1.830818602,2.866305248
1.839620614,2.39922302
1.848422627,2.844695254
1.857224639,2.529178828
1.866026652,2.769261919
1.874828664,2.786677736
1.883630677,2.196738064
1.892432689,2.650735999
1.901234702,2.887228086
1.910036714,2.407283009
1.918838727,2.409630696
1.927640739,2.432760025
1.936442752,2.311468948
1.945244764,2.765448071
1.954046777,2.386653308
1.962848789,2.559692881
1.971650802,2.747576108
1.980452814,2.126028193
1.989254827,2.692357645
1.998056839,2.541554481
2.006858852,2.151369695
2.015660864,2.270231059
2.024462877,2.473164633
2.033264889,2.526662093
2.042066902,2.471252996
2.050868914,2.204640412
2.059670927,2.671009159
2.068472939,2.736942396
2.077274952,2.517953949
2.086076964,2.699420094
2.094878977,2.130482025
2.103680989,2.900216093
2.112483002,2.0931201
2.121285014,2.120176836
2.130087027,2.900613508
2.138889039,2.249795404
2.147691052,2.432775031
2.156493064,2.588616472
2.165295077,2.190271924
2.174097089,2.274433825
2.182899102,2.874210523
2.191701114,2.616490058
2.200503127,2.216230263
2.209305139,2.631076724
2.218107152,2.420702483
2.226909164,2.269570917
2.235711177,2.324662492
2.244513189,2.339909935
2.253315202,2.859308456
2.262117214,2.45639521
2.270919227,2.648139014
2.279721239,2.405951197
2.288523252,2.555389232
2.297325264,2.748689167
2.306127277,2.677996516
2.314929289,2.855280778
2.323731302,2.155898735
2.332533314,2.138296982
2.341335327,2.421912097
2.350137339,2.58768118
2.358939352,2.263066188
2.367741365,2.446308271
2.376543377,2.734600287
2.38534539,2.817616829
2.394147402,2.309383993
2.402949415,2.823255621
2.411751427,2.399172756
2.42055344,2.827391201
2.429355452,2.353474504
2.438157465,2.830459527
2.446959477,2.342407419
2.45576149,2.345546346
2.464563502,2.143161465
2.473365515,2.620657156
2.482167527,2.44647817
2.49096954,2.333877261
2.499771552,2.371260701
2.508573565,2.396717743
2.517375577,2.888374432
2.52617759,2.816238792
2.534979602,2.821211806
2.543781615,2.281206421
2.552583627,2.424333678
2.56138564,2.261448347
2.570187652,2.481121595
2.578989665,2.528281821
2.587791677,2.567269432
2.59659369,2.899026359
2.605395702,2.142327796
2.614197715,2.415340255
