Time,Signal
0,2.633715983
0.003865048,2.06953759
0.007730097,2.736645029
0.011595145,2.317163235
0.015460194,2.325305847
0.019325242,2.037290769
0.023190291,2.133020234
0.027055339,2.12137712
0.030920388,2.289116067
0.034785436,2.173241609
0.038650484,2.352537272
0.042515533,2.450113152
0.046380581,2.711962387
0.05024563,2.243667933
0.054110678,2.680500171
0.057975727,2.379451347
0.061840775,2.767450651
0.065705823,2.467749167
0.069570872,2.402194311
0.07343592,2.413933208
0.077300969,2.002768262
0.081166017,2.735803823
0.085031066,2.052558398
0.088896114,2.542648852
0.092761163,2.658425613
0.096626211,2.81533882
0.100491259,2.703250109
0.104356308,2.163766817
0.108221356,2.660324587
0.112086405,2.139727792
0.115951453,2.367398583
0.119816502,2.525969996
0.12368155,2.56840031
0.127546598,2.055252613
0.131411647,2.187395481
0.135276695,2.489568178
0.139141744,2.127144739
0.143006792,2.698247522
0.146871841,2.82704855
0.150736889,2.772617388
0.154601938,2.375150178
0.158466986,2.344892547
0.162332034,2.473165901
0.166197083,2.761337574
0.170062131,2.152011167
0.17392718,2.627307373
0.177792228,2.045905838
0.181657277,2.224402926
0.185522325,2.451751798
0.189387373,2.024099014
0.193252422,2.290458959
0.19711747,2.225090666
0.200982519,2.629462614
0.204847567,2.164707142
0.208712616,2.821921484
0.212577664,2.3657808
0.216442713,2.525566024
0.220307761,2.485815701
0.224172809,2.447128991
0.228037858,2.636582909
0.231902906,2.486939807
0.235767955,2.617907985
0.239633003,2.035679091
0.243498052,2.67801216
0.2473631,2.512211323
0.251228148,2.089793384
0.255093197,2.77387517
0.258958245,2.518338781
0.262823294,2.481521718
0.266688342,2.733760856
0.270553391,2.365862977
0.274418439,2.51700546
0.278283488,2.585719852
0.282148536,2.227917231
0.286013584,2.518776986
0.289878633,2.509182808
0.293743681,2.100493574
0.29760873,2.542504114
0.301473778,2.223896353
0.305338827,2.444973529
0.309203875,2.05281565
0.313068923,2.524543667
0.316933972,2.005078523
0.32079902,2.509875952
0.324664069,2.754242236
0.328529117,2.146947281
0.332394166,2.745105373
0.336259214,2.127767238
0.340124263,2.436246806
0.343989311,2.145153941
0.347854359,2.739007354
0.351719408,2.377296445
0.355584456,2.32535253
0.359449505,2.654619115
0.363314553,2.414195857
0.367179602,2.651772169
0.37104465,2.644075481
0.374909698,2.65503417
0.378774747,2.075492013
0.382639795,2.200654751
0.386504844,2.08431307
0.390369892,2.476082907
0.394234941,2.474683676
0.398099989,2.277094076
0.401965038,2.664107141
0.405830086,2.207891741
0.409695134,2.505543255
0.413560183,2.432132915
0.417425231,2.279007563
0.42129028,2.472668325
0.425155328,2.456990824
0.429020377,2.173871769
0.432885425,2.81775741
0.436750473,2.695399349
0.440615522,2.526631982
0.44448057,2.582672169
0.448345619,2.072188383
0.452210667,2.330995718
0.456075716,2.045263615
0.459940764,2.246592894
0.463805813,2.546912462
0.467670861,2.203101406
0.471535909,2.279224061
0.475400958,2.10047278
0.479266006,2.557216116
0.483131055,2.78368781
0.486996103,2.446967249
0.490861152,2.327851521
0.4947262,2.214836197
0.498591248,2.740952266
0.502456297,2.360824733
0.506321345,2.373441492
0.510186394,2.197903541
0.514051442,2.806363112
0.517916491,2.176064794
0.521781539,2.504990471
0.525646588,2.794206517
0.529511636,2.337438315
0.533376684,2.239067627
0.537241733,2.266168417
0.541106781,2.04754246
0.54497183,2.758977979
0.548836878,2.072477803
0.552701927,2.370819847
0.556566975,2.75659023
0.560432023,2.39338628
0.564297072,2.032889036
0.56816212,2.198098153
0.572027169,2.767549498
0.575892217,2.760916618
0.579757266,2.760900432
0.583622314,2.61451959
0.587487363,2.460343137
0.591352411,2.499078144
0.595217459,2.448439884
0.599082508,2.764656503
0.602947556,2.579511598
0.606812605,2.330221349
0.610677653,2.308123174
0.614542702,2.253809285
0.61840775,2.372449985
0.622272798,2.615738777
0.626137847,2.492542717
0.630002895,2.552649541
0.633867944,2.738712234
0.637732992,2.47683358
0.641598041,2.350294796
0.645463089,2.241086332
0.649328138,2.466834898
0.653193186,2.501790938
0.657058234,2.721544321
0.660923283,2.096271301
0.664788331,2.132196292
0.66865338,2.263198757
0.672518428,2.076406388
0.676383477,2.488860775
0.680248525,2.726908713
0.684113573,2.179818857
0.687978622,2.521765381
0.69184367,2.174250456
0.695708719,2.672896119
0.699573767,2.482538253
0.703438816,2.806932975
0.707303864,2.173330816
0.711168913,2.819639547
0.715033961,2.233826203
0.718899009,2.706835613
0.722764058,2.712040573
0.726629106,2.246448114
0.730494155,2.462176712
0.734359203,2.139624717
0.738224252,2.444341747
0.7420893,2.052589659
0.745954348,2.208943161
0.749819397,2.00158664
0.753684445,2.052623477
0.757549494,2.671875919
0.761414542,2.032860325
0.765279591,2.826254786
0.769144639,2.741338126
0.773009688,2.395107103
0.776874736,2.491584349
0.780739784,2.285105469
0.784604833,2.086368703
0.788469881,2.271747599
0.79233493,2.129539637
0.796199978,2.4104286
0.800065027,2.504903383
0.803930075,2.453245674
0.807795123,2.611723506
0.811660172,2.358503234
0.81552522,2.803338688
0.819390269,2.019296119
0.823255317,2.395367062
0.827120366,2.636442448
0.830985414,2.237553803
0.834850463,2.13510495
0.838715511,2.024984406
0.842580559,2.337711953
0.846445608,2.349281921
0.850310656,2.279764613
0.854175705,2.791506
0.858040753,2.449994413
0.861905802,2.014706927
0.86577085,2.445523735
0.869635898,2.202129001
0.873500947,2.156856209
0.877365995,2.363970859
0.881231044,2.530134966
0.885096092,2.747912743
0.888961141,2.290080717
0.892826189,2.746886117
0.896691238,2.133482623
0.900556286,2.322354559
0.904421334,2.384261926
0.908286383,2.552533078
0.912151431,2.730748863
0.91601648,2.156050074
0.919881528,2.093962369
0.923746577,2.358712167
0.927611625,2.816298991
0.931476673,2.061006137
0.935341722,2.54101616
0.93920677,2.16512653
0.943071819,2.241415358
0.946936867,2.042772961
0.950801916,2.054746471
0.954666964,2.227325838
0.958532013,2.76958926
0.962397061,2.397365102
0.966262109,2.809845151
0.970127158,2.640151326
0.973992206,2.076117225
0.977857255,2.507899351
0.981722303,2.344370439
0.985587352,2.397623442
0.9894524,2.330647696
0.993317448,2.60776112
0.997182497,2.035711646
1.001047545,2.117802796
1.004912594,2.021390243
1.008777642,2.310640044
1.012642691,2.139930164
1.016507739,2.614455546
1.020372788,2.217932963
1.024237836,2.097495207
1.028102884,2.136558672
1.031967933,2.446821438
1.035832981,2.616487262
1.03969803,2.663708478
1.043563078,2.099081174
1.047428127,2.305049455
1.051293175,2.798367957
1.055158224,2.708631251
1.059023272,2.592262084
1.06288832,2.259404814
1.066753369,2.517405932
1.070618417,2.013208086
1.074483466,2.670754879
